331ZR	S	Protein of unknown function (DUF3147)				
2ZY4I	S	Protein of unknown function (DUF3147)				
330CE	S	Protein of unknown function (DUF3148)				
30PWB	S	Protein of unknown function (DUF3148)				
30MQT	S	Protein of unknown function (DUF3148)				
2ZX2P	S	Protein of unknown function (DUF3148)				
2ZK10	S	Protein of unknown function (DUF3148)				
33N25	S	Protein of unknown function (DUF3149)				
33I26	S	Protein of unknown function (DUF3149)				
33A93	S	Protein of unknown function (DUF3149)				
32PRY	S	Protein of unknown function (DUF3149)				
32C4J	S	Protein of unknown function (DUF3149)				
31NIE	S	Protein of unknown function (DUF3149)				
31JCV	S	Protein of unknown function (DUF3149)				
313FD	S	Protein of unknown function (DUF3149)				
2ZWEI	S	Protein of unknown function (DUF3149)				
2ZR7Y	S	Protein of unknown function (DUF3149)				
2ZQM1	S	Protein of unknown function (DUF3149)				
2ZPA7	S	Protein of unknown function (DUF3149)				
33T7Y	S	Protein of unknown function (DUF3150)				
31KPG	S	Protein of unknown function (DUF3150)				
2Z87S	S	Protein of unknown function (DUF3150)				
32SFN	S	Protein of unknown function (DUF3151)				
32H4D	S	Protein of unknown function (DUF3151)				
329XM	S	Protein of unknown function (DUF3151)				
2ZBK0	S	Protein of unknown function (DUF3153)				
319U8	S	Protein of unknown function (DUF3155)				
32T4A	S	Protein of unknown function (DUF3156)				
2ZKGN	S	Protein of unknown function (DUF3156)				
32T0Z	S	Protein of unknown function (DUF3157)				
33Y1T	S	Protein of unknown function (DUF3158)				
2Z824	S	Protein of unknown function (DUF3158)				
3331V	S	Protein of unknown function (DUF3159)				
32DE7	S	Protein of unknown function (DUF3159)				
31QD1	S	Protein of unknown function (DUF3159)				
31MNQ	S	Protein of unknown function (DUF3159)				
30HMZ	S	Protein of unknown function (DUF3159)				
2ZC1A	S	Protein of unknown function (DUF3159)				
2ZABK	S	Protein of unknown function (DUF3159)				
31215	S	Protein of unknown function (DUF3159)				
3495N	S	Protein of unknown function (DUF3164)				
32R9U	S	Protein of unknown function (DUF3164)				
31UWX	S	Protein of unknown function (DUF3164)				
31D25	S	Protein of unknown function (DUF3164)				
30XXS	S	Protein of unknown function (DUF3164)				
30MJ5	S	Protein of unknown function (DUF3164)				
2ZBJ1	S	Protein of unknown function (DUF3164)				
329AG	S	Protein of unknown function (DUF3165)				
30CQN	S	Protein of unknown function (DUF3165)				
30BT3	S	Protein of unknown function (DUF3165)				
309RI	S	Protein of unknown function (DUF3165)				
304WT	S	Protein of unknown function (DUF3165)				
32584	S	Protein of unknown function (DUF3165)				
30973	S	Protein of unknown function (DUF3165)				
30471	S	Protein of unknown function (DUF3165)				
3436F	S	Protein of unknown function (DUF3168)				
33W05	S	Protein of unknown function (DUF3168)				
33VBV	S	Protein of unknown function (DUF3168)				
33KV2	S	Protein of unknown function (DUF3168)				
33KA3	S	Protein of unknown function (DUF3168)				
33JTC	S	Protein of unknown function (DUF3168)				
33F8C	S	Protein of unknown function (DUF3168)				
33DET	S	Protein of unknown function (DUF3168)				
337ZI	S	Protein of unknown function (DUF3168)				
336ZF	S	Protein of unknown function (DUF3168)				
336K7	S	Protein of unknown function (DUF3168)				
3354Z	S	Protein of unknown function (DUF3168)				
334JI	S	Protein of unknown function (DUF3168)				
331ID	S	Protein of unknown function (DUF3168)				
3318J	S	Protein of unknown function (DUF3168)				
32YKK	S	Protein of unknown function (DUF3168)				
32XRN	S	Protein of unknown function (DUF3168)				
32WRM	S	Protein of unknown function (DUF3168)				
32USX	S	Protein of unknown function (DUF3168)				
32UGB	S	Protein of unknown function (DUF3168)				
32U2V	S	Protein of unknown function (DUF3168)				
32TWY	S	Protein of unknown function (DUF3168)				
32PTF	S	Protein of unknown function (DUF3168)				
3299A	S	Protein of unknown function (DUF3168)				
328VZ	S	Protein of unknown function (DUF3168)				
324BH	S	Protein of unknown function (DUF3168)				
31QW1	S	Protein of unknown function (DUF3168)				
31NKU	S	Protein of unknown function (DUF3168)				
31JP0	S	Protein of unknown function (DUF3168)				
31IAS	S	Protein of unknown function (DUF3168)				
31BXV	S	Protein of unknown function (DUF3168)				
3173Q	S	Protein of unknown function (DUF3168)				
3123P	S	Protein of unknown function (DUF3168)				
3123N	S	Protein of unknown function (DUF3168)				
3123I	S	Protein of unknown function (DUF3168)				
3123H	S	Protein of unknown function (DUF3168)				
3123G	S	Protein of unknown function (DUF3168)				
3123F	S	Protein of unknown function (DUF3168)				
30YY9	S	Protein of unknown function (DUF3168)				
30VEB	S	Protein of unknown function (DUF3168)				
30R3V	S	Protein of unknown function (DUF3168)				
30NFH	S	Protein of unknown function (DUF3168)				
30CER	S	Protein of unknown function (DUF3168)				
3004K	S	Protein of unknown function (DUF3168)				
3004E	S	Protein of unknown function (DUF3168)				
2ZSEH	S	Protein of unknown function (DUF3168)				
2ZITW	S	Protein of unknown function (DUF3168)				
2ZEZQ	S	Protein of unknown function (DUF3168)				
32T9Z	S	Protein of unknown function (DUF3169)				
32JE3	S	Protein of unknown function (DUF3169)				
32GAP	S	Protein of unknown function (DUF3169)				
3219D	S	Protein of unknown function (DUF3169)				
30CN1	S	Protein of unknown function (DUF3169)				
30BZW	S	Protein of unknown function (DUF3169)				
30BVJ	S	Protein of unknown function (DUF3169)				
30BVI	S	Protein of unknown function (DUF3169)				
3071Q	S	Protein of unknown function (DUF3169)				
304WR	S	Protein of unknown function (DUF3169)				
304S4	S	Protein of unknown function (DUF3169)				
304AR	S	Protein of unknown function (DUF3169)				
3044M	S	Protein of unknown function (DUF3169)				
33129	S	Protein of unknown function (DUF3169)				
30908	S	Protein of unknown function (DUF3169)				
2ZBTH	S	Protein of unknown function (DUF3172)				
32RRR	S	Protein of unknown function (DUF3175)				
30TXW	S	Protein of unknown function (DUF3177)				
2ZC57	S	Protein of unknown function (DUF3177)				
33PI6	S	Protein of unknown function (DUF3179)				
32YKZ	S	Protein of unknown function (DUF3179)				
2ZBEJ	S	Protein of unknown function (DUF3179)				
33CMQ	S	Protein of unknown function (DUF3180)				
32U6E	S	Protein of unknown function (DUF3180)				
329B4	S	Protein of unknown function (DUF3180)				
32S4S	S	Protein of unknown function (DUF3181)				
32H4R	S	Protein of unknown function (DUF3181)				
2Z7TD	S	Protein of unknown function (DUF3182)				
33DWT	S	Protein of unknown function (DUF3185)				
336RW	S	Protein of unknown function (DUF3185)				
334BH	S	Protein of unknown function (DUF3185)				
3320R	S	Protein of unknown function (DUF3185)				
30KN3	S	Protein of unknown function (DUF3185)				
30KMZ	S	Protein of unknown function (DUF3185)				
31905	S	Protein of unknown function (DUF3185)				
33K0J	S	Protein of unknown function (DUF3187)				
330RE	S	Protein of unknown function (DUF3187)				
2ZE4B	S	Protein of unknown function (DUF3187)				
32JVC	S	Protein of unknown function (DUF3188)				
31Y6Y	S	Protein of unknown function (DUF3188)				
30U0E	S	Protein of unknown function (DUF3188)				
30MHD	S	Protein of unknown function (DUF3188)				
2ZVJZ	S	Protein of unknown function (DUF3188)				
2ZGW3	S	Protein of unknown function (DUF3188)				
344HI	S	Protein of unknown function (DUF3189)				
336VQ	S	Protein of unknown function (DUF3189)				
32S9W	S	Protein of unknown function (DUF3189)				
2ZCAP	S	Protein of unknown function (DUF3189)				
31YXE	S	Protein of unknown function (DUF3196)				
2ZGNK	S	Protein of unknown function (DUF3196)				
32X1D	S	Protein of unknown function (DUF3197)				
34CBA	S	Protein of unknown function (DUF3199)				
33JW4	S	Protein of unknown function (DUF3199)				
320V4	S	Protein of unknown function (DUF3203)				
30604	S	Protein of unknown function (DUF3203)				
307QY	S	Protein of unknown function (DUF3206)				
338N0	S	Protein of unknown function (DUF3208)				
32XY6	S	Protein of unknown function (DUF3208)				
33IPU	S	Protein of unknown function (DUF3209)				
30PYV	S	Protein of unknown function (DUF3209)				
30CKZ	S	Protein of unknown function (DUF3212)				
31YRE	S	Protein of unknown function (DUF3217)				
32ZH2	S	Protein of unknown function (DUF3219)				
308R7	S	Protein of unknown function (DUF3219)				
341IA	S	Protein of unknown function (DUF3221)				
33GI7	S	Protein of unknown function (DUF3221)				
33DSG	S	Protein of unknown function (DUF3221)				
33BAC	S	Protein of unknown function (DUF3221)				
32K2K	S	Protein of unknown function (DUF3221)				
30MAF	S	Protein of unknown function (DUF3221)				
30H9R	S	Protein of unknown function (DUF3221)				
30ERY	S	Protein of unknown function (DUF3221)				
30EDI	S	Protein of unknown function (DUF3221)				
30DYI	S	Protein of unknown function (DUF3221)				
30DU0	S	Protein of unknown function (DUF3221)				
30CG8	S	Protein of unknown function (DUF3221)				
3077Y	S	Protein of unknown function (DUF3221)				
306NU	S	Protein of unknown function (DUF3221)				
2ZIEY	S	Protein of unknown function (DUF3221)				
2ZE5R	S	Protein of unknown function (DUF3221)				
2ZDIS	S	Protein of unknown function (DUF3221)				
2ZK6F	S	Protein of unknown function (DUF3222)				
32Z5F	S	Protein of unknown function (DUF3223)				
32RIR	S	Protein of unknown function (DUF3223)				
315IQ	S	Protein of unknown function (DUF3223)				
302P1	S	Protein of unknown function (DUF3223)				
34AU8	S	Protein of unknown function (DUF3224)				
33JNP	S	Protein of unknown function (DUF3224)				
33IZC	S	Protein of unknown function (DUF3224)				
33E8J	S	Protein of unknown function (DUF3224)				
331JQ	S	Protein of unknown function (DUF3224)				
32WQC	S	Protein of unknown function (DUF3224)				
32KEA	S	Protein of unknown function (DUF3224)				
31U6H	S	Protein of unknown function (DUF3224)				
31S8F	S	Protein of unknown function (DUF3224)				
30UDE	S	Protein of unknown function (DUF3224)				
30DHV	S	Protein of unknown function (DUF3224)				
2ZC88	S	Protein of unknown function (DUF3228)				
33TJ8	S	Protein of unknown function (DUF3231)				
31DKF	S	Protein of unknown function (DUF3231)				
30EHR	S	Protein of unknown function (DUF3231)				
30DZJ	S	Protein of unknown function (DUF3231)				
307N1	S	Protein of unknown function (DUF3231)				
2ZJ5P	S	Protein of unknown function (DUF3231)				
2ZCIT	S	Protein of unknown function (DUF3231)				
2ZBTN	S	Protein of unknown function (DUF3231)				
2ZBP3	S	Protein of unknown function (DUF3231)				
2ZATW	S	Protein of unknown function (DUF3231)				
2ZA9N	S	Protein of unknown function (DUF3231)				
2Z9SV	S	Protein of unknown function (DUF3231)				
2Z8RH	S	Protein of unknown function (DUF3231)				
2Z85B	S	Protein of unknown function (DUF3231)				
34C8H	S	Protein of unknown function (DUF3232)				
33VMM	S	Protein of unknown function (DUF3232)				
30AGJ	S	Protein of unknown function (DUF3232)				
309UZ	S	Protein of unknown function (DUF3232)				
32ZAY	S	Protein of unknown function (DUF3234)				
32YI4	S	Protein of unknown function (DUF3237)				
32GDG	S	Protein of unknown function (DUF3237)				
32BMI	S	Protein of unknown function (DUF3237)				
32AG3	S	Protein of unknown function (DUF3237)				
3297M	S	Protein of unknown function (DUF3237)				
31FWP	S	Protein of unknown function (DUF3237)				
31F77	S	Protein of unknown function (DUF3237)				
31A6C	S	Protein of unknown function (DUF3237)				
318Z0	S	Protein of unknown function (DUF3237)				
317DT	S	Protein of unknown function (DUF3237)				
317DS	S	Protein of unknown function (DUF3237)				
30ND4	S	Protein of unknown function (DUF3237)				
30M6K	S	Protein of unknown function (DUF3237)				
30JS0	S	Protein of unknown function (DUF3237)				
30IYC	S	Protein of unknown function (DUF3237)				
306VW	S	Protein of unknown function (DUF3237)				
301D4	S	Protein of unknown function (DUF3237)				
33TQB	S	Protein of unknown function (DUF3238)				
32D1I	S	Protein of unknown function (DUF3238)				
2Z8BG	S	Protein of unknown function (DUF3238)				
349M6	S	Protein of unknown function (DUF3239)				
32V6C	S	Protein of unknown function (DUF3239)				
324GS	S	Protein of unknown function (DUF3239)				
2ZZZJ	S	Protein of unknown function (DUF3239)				
33HXW	S	Protein of unknown function (DUF3240)				
332V3	S	Protein of unknown function (DUF3240)				
32NVC	S	Protein of unknown function (DUF3240)				
32JYW	S	Protein of unknown function (DUF3240)				
31AK7	S	Protein of unknown function (DUF3240)				
31AF6	S	Protein of unknown function (DUF3240)				
31AAD	S	Protein of unknown function (DUF3240)				
30WRK	S	Protein of unknown function (DUF3240)				
30WRJ	S	Protein of unknown function (DUF3240)				
30WRI	S	Protein of unknown function (DUF3240)				
30WRH	S	Protein of unknown function (DUF3240)				
30J9Z	S	Protein of unknown function (DUF3240)				
30J25	S	Protein of unknown function (DUF3240)				
33596	S	Protein of unknown function (DUF3240)				
30113	S	Protein of unknown function (DUF3240)				
33DGV	S	Protein of unknown function (DUF3242)				
330BT	S	Protein of unknown function (DUF3243)				
32TWU	S	Protein of unknown function (DUF3243)				
307ZH	S	Protein of unknown function (DUF3243)				
32IBV	S	Protein of unknown function (DUF3247)				
31FUB	S	Protein of unknown function (DUF3247)				
3386M	S	Protein of unknown function (DUF3248)				
2ZYYI	S	Protein of unknown function (DUF3251)				
33AM1	S	Protein of unknown function (DUF3253)				
335W5	S	Protein of unknown function (DUF3253)				
32YT1	S	Protein of unknown function (DUF3253)				
32Y1A	S	Protein of unknown function (DUF3253)				
323KK	S	Protein of unknown function (DUF3253)				
30VZ8	S	Protein of unknown function (DUF3253)				
30VZ7	S	Protein of unknown function (DUF3253)				
333A7	S	Protein of unknown function (DUF3256)				
300GE	S	Protein of unknown function (DUF3256)				
33MYU	S	Protein of unknown function (DUF3261)				
330BN	S	Protein of unknown function (DUF3261)				
32Y47	S	Protein of unknown function (DUF3261)				
32QHM	S	Protein of unknown function (DUF3261)				
32IKW	S	Protein of unknown function (DUF3261)				
32DQV	S	Protein of unknown function (DUF3261)				
321KJ	S	Protein of unknown function (DUF3261)				
31UM3	S	Protein of unknown function (DUF3261)				
31TA6	S	Protein of unknown function (DUF3261)				
31BI1	S	Protein of unknown function (DUF3261)				
30M8S	S	Protein of unknown function (DUF3261)				
2ZTRM	S	Protein of unknown function (DUF3261)				
2ZABB	S	Protein of unknown function (DUF3261)				
30987	S	Protein of unknown function (DUF3261)				
337PP	S	Protein of unknown function (DUF3262)				
336WM	S	Protein of unknown function (DUF3262)				
32RJK	S	Protein of unknown function (DUF3262)				
32MN6	S	Protein of unknown function (DUF3262)				
32DA4	S	Protein of unknown function (DUF3262)				
31QZJ	S	Protein of unknown function (DUF3262)				
31QUX	S	Protein of unknown function (DUF3262)				
31K26	S	Protein of unknown function (DUF3262)				
31JUI	S	Protein of unknown function (DUF3262)				
2ZG3B	S	Protein of unknown function (DUF3262)				
33ACK	S	Protein of unknown function (DUF3263)				
32SVJ	S	Protein of unknown function (DUF3263)				
31VZK	S	Protein of unknown function (DUF3263)				
31QR2	S	Protein of unknown function (DUF3263)				
31IBW	S	Protein of unknown function (DUF3263)				
31FCI	S	Protein of unknown function (DUF3263)				
2ZVUF	S	Protein of unknown function (DUF3263)				
32BJ2	S	Protein of unknown function (DUF3265)				
31NWS	S	Protein of unknown function (DUF3265)				
31NTH	S	Protein of unknown function (DUF3265)				
31NTG	S	Protein of unknown function (DUF3265)				
2ZPXJ	S	Protein of unknown function (DUF3265)				
30PSX	S	Protein of unknown function (DUF3269)				
32QA3	S	Protein of unknown function (DUF3270)				
30NCW	S	Protein of unknown function (DUF3270)				
30CQH	S	Protein of unknown function (DUF3270)				
30C32	S	Protein of unknown function (DUF3270)				
3096J	S	Protein of unknown function (DUF3270)				
307P9	S	Protein of unknown function (DUF3270)				
304WZ	S	Protein of unknown function (DUF3270)				
304NB	S	Protein of unknown function (DUF3270)				
30478	S	Protein of unknown function (DUF3270)				
32KAA	S	Protein of unknown function (DUF3272)				
32BAP	S	Protein of unknown function (DUF3272)				
322IV	S	Protein of unknown function (DUF3272)				
30CRE	S	Protein of unknown function (DUF3272)				
30C4B	P	Protein of unknown function (DUF3272)				
309RF	S	Protein of unknown function (DUF3272)				
3040Q	S	Protein of unknown function (DUF3272)				
2Z8W2	S	Protein of unknown function (DUF3275)				
337V9	S	Protein of unknown function (DUF3277)				
3361W	S	Protein of unknown function (DUF3277)				
32SDS	S	Protein of unknown function (DUF3277)				
326UK	S	Protein of unknown function (DUF3277)				
319WS	S	Protein of unknown function (DUF3277)				
314S7	S	Protein of unknown function (DUF3277)				
3066Z	S	Protein of unknown function (DUF3277)				
302GH	S	Protein of unknown function (DUF3277)				
33IAY	S	Protein of unknown function (DUF3278)				
3338J	S	Protein of unknown function (DUF3278)				
30CT1	S	Protein of unknown function (DUF3278)				
30C4S	S	Protein of unknown function (DUF3278)				
30C02	S	Protein of unknown function (DUF3278)				
30BDT	S	Protein of unknown function (DUF3278)				
3090I	S	Protein of unknown function (DUF3278)				
3090H	S	Protein of unknown function (DUF3278)				
3090G	S	Protein of unknown function (DUF3278)				
305B7	S	Protein of unknown function (DUF3278)				
304MZ	S	Protein of unknown function (DUF3278)				
31664	S	Protein of unknown function (DUF3278)				
3333R	S	Protein of unknown function (DUF3283)				
32V2Q	S	Protein of unknown function (DUF3283)				
32YDH	S	Protein of unknown function (DUF3285)				
32EBQ	S	Protein of unknown function (DUF3285)				
34ANA	S	Protein of unknown function (DUF3288)				
32Y24	S	Protein of unknown function (DUF3288)				
322KG	S	Protein of unknown function (DUF3288)				
33XSX	S	Protein of unknown function (DUF3289)				
341TS	S	Protein of unknown function (DUF3290)				
32ZGB	S	Protein of unknown function (DUF3290)				
32X8Q	S	Protein of unknown function (DUF3290)				
32V8Q	S	Protein of unknown function (DUF3290)				
32NEU	S	Protein of unknown function (DUF3290)				
30W3R	S	Protein of unknown function (DUF3290)				
304ZM	S	Protein of unknown function (DUF3290)				
3048P	S	Protein of unknown function (DUF3290)				
33AYA	S	Protein of unknown function (DUF3293)				
332IB	S	Protein of unknown function (DUF3293)				
32ZRX	S	Protein of unknown function (DUF3293)				
32WKV	S	Protein of unknown function (DUF3293)				
30Q0X	S	Protein of unknown function (DUF3293)				
30Q0W	S	Protein of unknown function (DUF3293)				
30Q0V	S	Protein of unknown function (DUF3293)				
30Q0U	S	Protein of unknown function (DUF3293)				
32ZJ1	S	Protein of unknown function (DUF3297)				
33VIW	S	Protein of unknown function (DUF3298)				
33KD2	S	Protein of unknown function (DUF3298)				
33FMW	S	Protein of unknown function (DUF3298)				
33E59	S	Protein of unknown function (DUF3298)				
33BFZ	S	Protein of unknown function (DUF3298)				
334XY	S	Protein of unknown function (DUF3298)				
32VYJ	S	Protein of unknown function (DUF3298)				
32VC4	S	Protein of unknown function (DUF3298)				
32TYQ	S	Protein of unknown function (DUF3298)				
32SQ9	S	Protein of unknown function (DUF3298)				
32SJR	S	Protein of unknown function (DUF3298)				
32S94	S	Protein of unknown function (DUF3298)				
329DS	S	Protein of unknown function (DUF3298)				
320RU	S	Protein of unknown function (DUF3298)				
31EBD	S	Protein of unknown function (DUF3298)				
30ZEY	S	Protein of unknown function (DUF3298)				
30JGF	S	Protein of unknown function (DUF3298)				
30HQU	S	Protein of unknown function (DUF3298)				
30DTW	S	Protein of unknown function (DUF3298)				
2ZBZB	S	Protein of unknown function (DUF3298)				
2ZA8P	S	Protein of unknown function (DUF3298)				
2Z8Z7	S	Protein of unknown function (DUF3298)				
33EXU	S	Protein of unknown function (DUF3301)				
33B9T	S	Protein of unknown function (DUF3301)				
333AT	S	Protein of unknown function (DUF3301)				
32ZC9	S	Protein of unknown function (DUF3301)				
32D9E	S	Protein of unknown function (DUF3301)				
30IWF	S	Protein of unknown function (DUF3301)				
30HWV	S	Protein of unknown function (DUF3301)				
33P8B	S	Protein of unknown function (DUF3302)				
337C0	S	Protein of unknown function (DUF3302)				
330BZ	S	Protein of unknown function (DUF3302)				
32ZZD	S	Protein of unknown function (DUF3302)				
32S89	S	Protein of unknown function (DUF3302)				
311UT	S	Protein of unknown function (DUF3302)				
3000S	S	Protein of unknown function (DUF3302)				
34BKC	S	Protein of unknown function (DUF3303)				
3418C	S	Protein of unknown function (DUF3303)				
340S6	S	Protein of unknown function (DUF3303)				
3403Z	S	Protein of unknown function (DUF3303)				
33WTS	S	Protein of unknown function (DUF3303)				
33WSH	S	Protein of unknown function (DUF3303)				
337WK	S	Protein of unknown function (DUF3303)				
32YJR	S	Protein of unknown function (DUF3303)				
30SCB	S	Protein of unknown function (DUF3303)				
30SBU	S	Protein of unknown function (DUF3303)				
30S2T	S	Protein of unknown function (DUF3303)				
30B9D	S	Protein of unknown function (DUF3303)				
342UR	S	Protein of unknown function (DUF3304)				
33VD0	S	Protein of unknown function (DUF3304)				
33FV8	S	Protein of unknown function (DUF3304)				
3392Z	S	Protein of unknown function (DUF3304)				
32WTF	S	Protein of unknown function (DUF3304)				
32WJ4	S	Protein of unknown function (DUF3304)				
32JVB	S	Protein of unknown function (DUF3304)				
3167X	S	Protein of unknown function (DUF3304)				
3162Y	S	Protein of unknown function (DUF3304)				
30YBY	S	Protein of unknown function (DUF3304)				
30WY2	S	Protein of unknown function (DUF3304)				
2ZJ3R	S	Protein of unknown function (DUF3304)				
2ZIYJ	S	Protein of unknown function (DUF3304)				
32ZV5	S	Protein of unknown function (DUF3305)				
30TP9	S	Protein of unknown function (DUF3305)				
30IBT	S	Protein of unknown function (DUF3305)				
2ZBP6	S	Protein of unknown function (DUF3305)				
33GPF	S	Protein of unknown function (DUF3306)				
3302S	S	Protein of unknown function (DUF3306)				
32ZGA	S	Protein of unknown function (DUF3306)				
314BX	S	Protein of unknown function (DUF3306)				
344R8	S	Protein of unknown function (DUF3307)				
339UE	S	Protein of unknown function (DUF3307)				
339AC	S	Protein of unknown function (DUF3307)				
338QB	S	Protein of unknown function (DUF3307)				
338KG	S	Protein of unknown function (DUF3307)				
337V2	S	Protein of unknown function (DUF3307)				
32YNX	OU	Protein of unknown function (DUF3307)				
32SPH	S	Protein of unknown function (DUF3307)				
32KN3	S	Protein of unknown function (DUF3307)				
32ACV	S	Protein of unknown function (DUF3307)				
30UKS	S	Protein of unknown function (DUF3307)				
32853	S	Protein of unknown function (DUF3307)				
32ZSB	S	Protein of unknown function (DUF3309)				
32QIU	S	Protein of unknown function (DUF3309)				
317FT	S	Protein of unknown function (DUF3309)				
3156G	S	Protein of unknown function (DUF3309)				
314KM	S	Protein of unknown function (DUF3309)				
314KK	S	Protein of unknown function (DUF3309)				
314KJ	S	Protein of unknown function (DUF3309)				
314KI	S	Protein of unknown function (DUF3309)				
314KH	S	Protein of unknown function (DUF3309)				
314KG	S	Protein of unknown function (DUF3309)				
3020S	S	Protein of unknown function (DUF3309)				
3020R	S	Protein of unknown function (DUF3309)				
3020Q	S	Protein of unknown function (DUF3309)				
2ZYZJ	S	Protein of unknown function (DUF3309)				
2ZPU6	S	Protein of unknown function (DUF3309)				
33D83	S	Protein of unknown function (DUF3311)				
33A73	S	Protein of unknown function (DUF3311)				
339QX	S	Protein of unknown function (DUF3311)				
339IS	S	Protein of unknown function (DUF3311)				
333N5	S	Protein of unknown function (DUF3311)				
333CM	S	Protein of unknown function (DUF3311)				
3334Q	S	Protein of unknown function (DUF3311)				
331X0	S	Protein of unknown function (DUF3311)				
32G58	S	Protein of unknown function (DUF3311)				
3262H	S	Protein of unknown function (DUF3311)				
31ZIN	S	Protein of unknown function (DUF3311)				
31VM9	S	Protein of unknown function (DUF3311)				
31TAK	S	Protein of unknown function (DUF3311)				
31SB1	S	Protein of unknown function (DUF3311)				
31R5D	S	Protein of unknown function (DUF3311)				
30NC8	S	Protein of unknown function (DUF3311)				
308YS	S	Protein of unknown function (DUF3311)				
2ZIXV	S	Protein of unknown function (DUF3311)				
33580	S	Protein of unknown function (DUF3311)				
30518	S	Protein of unknown function (DUF3311)				
33P30	S	Protein of unknown function (DUF3313)				
33P1I	S	Protein of unknown function (DUF3313)				
33H81	S	Protein of unknown function (DUF3313)				
3376K	S	Protein of unknown function (DUF3313)				
332SF	M	Protein of unknown function (DUF3313)				
3313B	S	Protein of unknown function (DUF3313)				
32WN2	S	Protein of unknown function (DUF3313)				
32VJD	S	Protein of unknown function (DUF3313)				
32RDM	S	Protein of unknown function (DUF3313)				
32MMK	S	Protein of unknown function (DUF3313)				
32KF4	S	Protein of unknown function (DUF3313)				
32EDN	S	Protein of unknown function (DUF3313)				
32BX1	S	Protein of unknown function (DUF3313)				
31M1F	S	Protein of unknown function (DUF3313)				
31KPK	S	Protein of unknown function (DUF3313)				
30UE9	M	Protein of unknown function (DUF3313)				
30UE8	M	Protein of unknown function (DUF3313)				
30UE7	S	Protein of unknown function (DUF3313)				
30UE6	S	Protein of unknown function (DUF3313)				
30HWT	S	Protein of unknown function (DUF3313)				
306DZ	S	Protein of unknown function (DUF3313)				
2ZKH4	S	Protein of unknown function (DUF3313)				
2ZE0Q	S	Protein of unknown function (DUF3313)				
2ZCGM	S	Protein of unknown function (DUF3313)				
2Z8WI	S	Protein of unknown function (DUF3313)				
2Z8IX	S	Protein of unknown function (DUF3313)				
31NC2	S	Protein of unknown function (DUF3316)				
31N76	S	Protein of unknown function (DUF3316)				
31N4J	S	Protein of unknown function (DUF3316)				
30FNJ	S	Protein of unknown function (DUF3316)				
2ZRQ5	S	Protein of unknown function (DUF3316)				
31N0Q	S	Protein of unknown function (DUF3319)				
33AD4	S	Protein of unknown function (DUF3325)				
338B6	S	Protein of unknown function (DUF3325)				
331CP	S	Protein of unknown function (DUF3325)				
3314I	S	Protein of unknown function (DUF3325)				
32S5A	S	Protein of unknown function (DUF3325)				
32QEJ	S	Protein of unknown function (DUF3325)				
32QEI	S	Protein of unknown function (DUF3325)				
31HHJ	S	Protein of unknown function (DUF3325)				
31FX4	S	Protein of unknown function (DUF3325)				
31CBC	S	Protein of unknown function (DUF3325)				
31C6T	S	Protein of unknown function (DUF3325)				
317K4	S	Protein of unknown function (DUF3325)				
315UP	S	Protein of unknown function (DUF3325)				
30YAU	S	Protein of unknown function (DUF3325)				
30YAT	S	Protein of unknown function (DUF3325)				
30YAS	S	Protein of unknown function (DUF3325)				
30QSZ	S	Protein of unknown function (DUF3325)				
302XZ	S	Protein of unknown function (DUF3325)				
3023G	S	Protein of unknown function (DUF3325)				
2ZWHV	S	Protein of unknown function (DUF3325)				
34815	S	Protein of unknown function (DUF3325)				
33HTI	S	Protein of unknown function (DUF3341)				
347XK	S	Protein of unknown function (DUF3343)				
33E1T	S	Protein of unknown function (DUF3343)				
339I3	S	Protein of unknown function (DUF3343)				
337W1	S	Protein of unknown function (DUF3343)				
335A1	S	Protein of unknown function (DUF3343)				
3335M	S	Protein of unknown function (DUF3343)				
3331A	S	Protein of unknown function (DUF3343)				
332WS	S	Protein of unknown function (DUF3343)				
32ZKQ	S	Protein of unknown function (DUF3343)				
32ZKF	S	Protein of unknown function (DUF3343)				
32Y7T	S	Protein of unknown function (DUF3343)				
32VTT	S	Protein of unknown function (DUF3343)				
32NEG	S	Protein of unknown function (DUF3343)				
32DJF	S	Protein of unknown function (DUF3343)				
3244N	S	Protein of unknown function (DUF3343)				
31CM0	S	Protein of unknown function (DUF3343)				
30WMC	S	Protein of unknown function (DUF3343)				
30KHD	S	Protein of unknown function (DUF3343)				
30KB2	S	Protein of unknown function (DUF3343)				
30K3Y	S	Protein of unknown function (DUF3343)				
30JTW	S	Protein of unknown function (DUF3343)				
30JJS	S	Protein of unknown function (DUF3343)				
30JEP	S	Protein of unknown function (DUF3343)				
30J8D	S	Protein of unknown function (DUF3343)				
30J8B	S	Protein of unknown function (DUF3343)				
30J1B	S	Protein of unknown function (DUF3343)				
30IX5	S	Protein of unknown function (DUF3343)				
30GM4	S	Protein of unknown function (DUF3343)				
309DH	S	Protein of unknown function (DUF3343)				
309DG	S	Protein of unknown function (DUF3343)				
309DE	S	Protein of unknown function (DUF3343)				
309BY	S	Protein of unknown function (DUF3343)				
3015V	S	Protein of unknown function (DUF3343)				
2ZYUA	S	Protein of unknown function (DUF3343)				
2ZXSH	S	Protein of unknown function (DUF3343)				
2ZU2K	S	Protein of unknown function (DUF3343)				
2ZTIX	S	Protein of unknown function (DUF3343)				
